x-axis,1
second,Volt
-416.42303E-06,+743.71858500E-03
-416.35437E-06,+743.71858500E-03
-416.28571E-06,+743.71858500E-03
-416.21704E-06,+743.71858500E-03
-416.14838E-06,+743.71858500E-03
-416.07971E-06,+743.71858500E-03
-416.01105E-06,+743.71858500E-03
-415.94238E-06,+772.67194524E-03
-415.87372E-06,+772.29101226E-03
-415.80505E-06,+755.03861275E-03
-415.73639E-06,+743.71858500E-03
-415.66772E-06,+746.80285397E-03
-415.59906E-06,+763.58292112E-03
-415.53040E-06,+746.33052161E-03
-415.46173E-06,+743.71858500E-03
-415.39307E-06,+743.71858500E-03
-415.32440E-06,+743.71858500E-03
-415.25574E-06,+743.71858500E-03
-415.18707E-06,+746.96663675E-03
-415.11841E-06,+763.41913834E-03
-415.04974E-06,+746.16673883E-03
-414.98108E-06,+743.71858500E-03
-414.91241E-06,+731.76244211E-03
-414.84375E-06,+741.83416291E-03
-414.77509E-06,+757.55914998E-03
-414.70642E-06,+747.13041953E-03
-414.63776E-06,+763.25535556E-03
-414.56909E-06,+746.00295605E-03
-414.50043E-06,+743.71858500E-03
-414.43176E-06,+755.83851067E-03
-414.36310E-06,+754.54726441E-03
-414.29443E-06,+743.71858500E-03
-414.22577E-06,+743.71858500E-03
-414.15710E-06,+743.71858500E-03
-414.08844E-06,+743.71858500E-03
-414.01978E-06,+743.71858500E-03
-413.95111E-06,+743.71858500E-03
-413.88245E-06,+753.15419066E-03
-413.81378E-06,+763.81908730E-03
-413.74512E-06,+760.07968721E-03
-413.67645E-06,+743.71858500E-03
-413.60779E-06,+743.71858500E-03
-413.53912E-06,+759.01417902E-03
-413.47046E-06,+751.37159607E-03
-413.40179E-06,+734.11919656E-03
-413.33313E-06,+730.36936836E-03
-413.26447E-06,+747.62176786E-03
-413.19580E-06,+762.76400722E-03
-413.12714E-06,+745.51160771E-03
-413.05847E-06,+759.17796180E-03
-412.98981E-06,+763.81908730E-03
-412.92114E-06,+763.81908730E-03
-412.85248E-06,+756.90401886E-03
-412.78381E-06,+747.78555064E-03
-412.71515E-06,+762.60022444E-03
-412.64648E-06,+745.34782493E-03
-412.57782E-06,+743.71858500E-03
-412.50916E-06,+743.71858500E-03
-412.44049E-06,+743.71858500E-03
-412.37183E-06,+743.71858500E-03
-412.30316E-06,+743.71858500E-03
-412.23450E-06,+743.71858500E-03
-412.16583E-06,+743.71858500E-03
-412.09717E-06,+727.93164264E-03
-412.02850E-06,+736.55692227E-03
-411.95984E-06,+753.80932178E-03
-411.89117E-06,+771.06172129E-03
-411.82251E-06,+783.91958959E-03
-411.75385E-06,+782.37316118E-03
-411.68518E-06,+765.12076167E-03
-411.61652E-06,+763.81908730E-03
-411.54785E-06,+763.81908730E-03
-411.47919E-06,+743.31004818E-03
-411.41052E-06,+731.02449947E-03
-411.34186E-06,+743.71858500E-03
-411.27319E-06,+745.42879619E-03
-411.20453E-06,+762.68119570E-03
-411.13586E-06,+747.70457938E-03
-411.06720E-06,+743.71858500E-03
-410.99854E-06,+743.71858500E-03
-410.92987E-06,+751.28878455E-03
-410.86121E-06,+759.09699053E-03
-410.79254E-06,+743.71858500E-03
-410.72388E-06,+743.71858500E-03
-410.65521E-06,+743.71858500E-03
-410.58655E-06,+743.71858500E-03
-410.51788E-06,+764.88275524E-03
-410.44922E-06,+768.45162493E-03
-410.38055E-06,+748.60446454E-03
-410.31189E-06,+763.81908730E-03
-410.24323E-06,+763.81908730E-03
-410.17456E-06,+747.37701382E-03
-410.10590E-06,+757.31255568E-03
-410.03723E-06,+753.07321940E-03
-409.96857E-06,+743.71858500E-03
-409.89990E-06,+753.81790964E-03
-409.83124E-06,+781.71803006E-03
-409.76257E-06,+764.46563055E-03
-409.69391E-06,+763.81908730E-03
-409.62524E-06,+763.81908730E-03
-409.55658E-06,+741.99978594E-03
-409.48792E-06,+731.67963059E-03
-409.41925E-06,+748.93203010E-03
-409.35059E-06,+763.81908730E-03
-409.28192E-06,+763.81908730E-03
-409.21326E-06,+747.04944826E-03
-409.14459E-06,+548.81707758E-03
-409.07593E-06,-224.24132143E-03
-409.00726E-06,-783.91958959E-03
-408.93860E-06,-778.54236171E-03
-408.86993E-06,-763.81908730E-03
-408.80127E-06,-763.81908730E-03
-408.73260E-06,-746.88566548E-03
-408.66394E-06,-785.97454207E-03
-408.59528E-06,-804.02009189E-03
-408.52661E-06,-795.63097844E-03
-408.45795E-06,-783.91958959E-03
-408.38928E-06,-781.22668172E-03
-408.32062E-06,-763.97428221E-03
-408.25195E-06,-763.81908730E-03
-408.18329E-06,-763.81908730E-03
-408.11462E-06,-775.22008631E-03
-408.04596E-06,-775.36669337E-03
-407.97729E-06,-769.52388073E-03
-407.90863E-06,-783.91958959E-03
-407.83997E-06,-783.91100173E-03
-407.77130E-06,-766.65860222E-03
-407.70264E-06,-778.23197188E-03
-407.63397E-06,-783.91958959E-03
-407.56531E-06,-766.48623158E-03
-407.49664E-06,-755.45573743E-03
-407.42798E-06,-783.91958959E-03
-407.35931E-06,-783.91958959E-03
-407.29065E-06,-783.91958959E-03
-407.22198E-06,-783.91958959E-03
-407.15332E-06,-783.91958959E-03
-407.08466E-06,-783.91958959E-03
-407.01599E-06,-777.88723060E-03
-406.94733E-06,-763.81908730E-03
-406.87866E-06,-764.15524072E-03
-406.81000E-06,-781.40764023E-03
-406.74133E-06,-798.66003973E-03
-406.67267E-06,-792.12774454E-03
-406.60400E-06,-774.87534503E-03
-406.53534E-06,-770.01522907E-03
-406.46667E-06,-780.57155061E-03
-406.39801E-06,-763.81908730E-03
-406.32935E-06,-763.81908730E-03
-406.26068E-06,-748.91485438E-03
-406.19202E-06,-755.77471513E-03
-406.12335E-06,-763.81908730E-03
-406.05469E-06,-763.81908730E-03
-405.98602E-06,-767.33090906E-03
-405.91736E-06,-783.25587062E-03
-405.84869E-06,-766.00347111E-03
-405.78003E-06,-763.81908730E-03
-405.71136E-06,-763.81908730E-03
-405.64270E-06,-773.19089742E-03
-405.57404E-06,-777.39588226E-03
-405.50537E-06,-763.81908730E-03
-405.43671E-06,-764.64658905E-03
-405.36804E-06,-781.89898856E-03
-405.29938E-06,-768.68779112E-03
-405.23071E-06,-763.81908730E-03
-405.16205E-06,-763.81908730E-03
-405.09338E-06,-763.81908730E-03
-405.02472E-06,-763.81908730E-03
-404.95605E-06,-764.81037183E-03
-404.88739E-06,-782.06277134E-03
-404.81873E-06,-753.12842708E-03
-404.75006E-06,-768.81354194E-03
-404.68140E-06,-783.91958959E-03
-404.61273E-06,-777.06831670E-03
-404.54407E-06,-767.82225740E-03
-404.47540E-06,-782.76452228E-03
-404.40674E-06,-765.51212277E-03
-404.33807E-06,-748.25972326E-03
-404.26941E-06,-756.42984625E-03
-404.20074E-06,-773.68224576E-03
-404.13208E-06,-790.93464527E-03
-404.06342E-06,-799.85313901E-03
-403.99475E-06,-783.91958959E-03
-403.92609E-06,-783.91958959E-03
-403.85742E-06,-768.19644278E-03
-403.78876E-06,-789.56917535E-03
-403.72009E-06,-804.02009189E-03
-403.65143E-06,-796.84125344E-03
-403.58276E-06,-783.91958959E-03
-403.51410E-06,-783.91958959E-03
-403.44543E-06,-783.91958959E-03
-403.37677E-06,-783.91958959E-03
-403.30811E-06,-783.91958959E-03
-403.23944E-06,-773.72886557E-03
-403.17078E-06,-763.81908730E-03
-403.10211E-06,-759.32456885E-03
-403.03345E-06,-745.36500065E-03
-402.96478E-06,-762.61740016E-03
-402.89612E-06,-763.81908730E-03
-402.82745E-06,-763.81908730E-03
-402.75879E-06,-763.81908730E-03
-402.69012E-06,-763.81908730E-03
-402.62146E-06,-768.47738852E-03
-402.55280E-06,-782.10939116E-03
-402.48413E-06,-764.85699165E-03
-402.41547E-06,-763.81908730E-03
-402.34680E-06,-777.18547966E-03
-402.27814E-06,-773.40130002E-03
-402.20947E-06,-771.48927409E-03
-402.14081E-06,-779.09750559E-03
-402.07214E-06,-763.81908730E-03
-402.00348E-06,-763.81908730E-03
-401.93481E-06,-780.19736523E-03
-401.86615E-06,-783.91958959E-03
-401.79749E-06,-773.23751724E-03
-401.72882E-06,-771.65305687E-03
-401.66016E-06,-783.91958959E-03
-401.59149E-06,-783.91958959E-03
-401.52283E-06,-783.91958959E-03
-401.45416E-06,-767.37752888E-03
-401.38550E-06,-777.51304522E-03
-401.31683E-06,-783.91958959E-03
-401.24817E-06,-775.92183725E-03
-401.17950E-06,-768.96873686E-03
-401.11084E-06,-783.91958959E-03
-401.04218E-06,-783.91958959E-03
-400.97351E-06,-783.91958959E-03
-400.90485E-06,-783.91958959E-03
-400.83618E-06,-772.90995168E-03
-400.76752E-06,-763.81908730E-03
-400.69885E-06,-758.50565496E-03
-400.63019E-06,-746.18391455E-03
-400.56152E-06,-763.43631406E-03
-400.49286E-06,-763.81908730E-03
-400.42419E-06,-777.84061078E-03
-400.35553E-06,-772.74616890E-03
-400.28687E-06,-772.14440520E-03
-400.21820E-06,-778.44237447E-03
-400.14954E-06,-763.81908730E-03
-400.08087E-06,-763.81908730E-03
-400.01221E-06,-763.81908730E-03
-399.94354E-06,-778.00439356E-03
-399.87488E-06,-783.91958959E-03
-399.80621E-06,-775.43048891E-03
-399.73755E-06,-769.46008520E-03
